ID,group,nudgeType,nudgeIntensity,Age,Sex,ethnicity,occupation,income,education,envAttitude_pre,envSelfEfficacy_pre,envMotivation_pre,eco_choices_day1,eco_choices_day2,eco_choices_day3,eco_choices_day4,eco_choices_day5,eco_choices_day6,eco_choices_day7,eco_choices_day8,eco_choices_day9,eco_choices_day10,eco_choices_day11,eco_choices_day12,eco_choices_day13,eco_choices_day14,eco_share_day1,eco_share_day2,eco_share_day3,eco_share_day4,eco_share_day5,eco_share_day6,eco_share_day7,eco_share_day8,eco_share_day9,eco_share_day10,eco_share_day11,eco_share_day12,eco_share_day13,eco_share_day14
39,information_low,information,low,32,Male,White,5,3,3,3.467,3,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,information_low,information,low,26,Male,Asian,3,2,5,3.8,4,3.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
41,information_low,information,low,35,Female,Black,3,1,5,3.533,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,information_low,information,low,41,Female,White,4,2,3,3.6,4,5.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
43,information_low,information,low,49,Male,White,4,4,6,3.533,4,5.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
44,information_low,information,low,35,Male,Black,4,2,4,2.467,5,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,information_low,information,low,23,Female,Black,3,6,5,3.333,4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,information_low,information,low,19,Male,White,4,2,5,3.867,4,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,information_low,information,low,33,Male,White,3,4,6,3.4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,information_low,information,low,32,Female,Black,3,2,5,3.333,5,6.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
49,information_low,information,low,24,Male,Black,2,5,5,2.467,5,7.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
50,information_low,information,low,47,Female,White,4,6,3,4.533,4,7.0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
1,information_medium,information,medium,30,Male,Black,4,2,5,3.267,5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,information_medium,information,medium,26,Female,White,3,2,5,3.267,5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,information_medium,information,medium,37,Male,White,4,1,3,2.933,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,information_medium,information,medium,41,Male,Black,2,3,5,2.533,4,7.0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
5,information_medium,information,medium,41,Male,Black,3,6,5,2.4,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,information_medium,information,medium,41,Male,Black,5,1,5,3.667,5,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,information_medium,information,medium,61,Female,White,5,3,3,3.933,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
8,information_medium,information,medium,24,Male,Black,5,1,3,2.867,4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,information_medium,information,medium,37,Female,White,2,5,5,2.867,4,4.0,1,0,0,1,0,0,1,0,0,1,2,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
10,information_medium,information,medium,54,Female,White,3,3,3,4.0,5,6.0,2,1,1,3,2,1,2,2,2,2,3,1,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666
11,information_medium,information,medium,29,Male,White,3,3,5,3.8,4,-1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
12,information_medium,information,medium,59,Female,White,2,4,3,3.267,5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,information_medium,information,medium,24,Female,Black,1,1,5,3.933,5,12.0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
14,information_medium,information,medium,32,Female,Black,4,3,6,3.133,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,information_medium,information,medium,32,Male,Black,3,3,3,3.267,4,3.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
16,information_medium,information,medium,36,Female,Black,5,2,6,3.6,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,information_medium,information,medium,50,Male,Black,3,5,5,3.0,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,information_medium,information,medium,20,Female,Asian,4,1,5,3.4,4,-1.5,1,1,1,2,1,1,2,1,1,2,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
19,information_medium,information,medium,26,Male,Black,3,1,5,3.667,5,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,information_medium,information,medium,21,Male,Asian,1,2,5,4.533,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,information_medium,information,medium,46,Female,Black,2,3,5,3.133,4,5.5,1,1,0,2,1,1,1,1,1,1,1,0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
22,information_medium,information,medium,49,Male,White,4,4,6,3.533,4,5.0,2,1,1,2,1,1,2,1,1,2,0,1,2,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
23,information_medium,information,medium,28,Female,Black,2,4,5,4.133,5,8.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
24,information_medium,information,medium,23,Male,White,1,1,5,3.933,4,5.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
25,information_medium,information,medium,20,Male,Asian,4,4,5,3.333,4,2.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
26,information_medium,information,medium,50,Male,White,3,6,5,4.533,5,12.0,2,2,2,2,2,2,2,2,2,2,2,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
27,information_medium,information,medium,27,Female,Black,4,1,3,3.133,5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,information_medium,information,medium,31,Female,Other,3,6,6,3.133,4,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,information_medium,information,medium,28,Female,Black,1,1,6,3.133,5,4.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
30,information_medium,information,medium,23,Male,Other,4,5,3,3.8,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,information_medium,information,medium,23,Female,Asian,3,3,5,2.867,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,information_medium,information,medium,27,Female,Black,3,4,5,3.2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,information_medium,information,medium,25,Male,Black,3,4,4,2.733,5,6.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
34,information_medium,information,medium,27,Male,Other,3,5,5,3.8,5,5.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
35,information_medium,information,medium,31,Male,White,3,3,6,3.533,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,information_medium,information,medium,30,Male,White,3,3,5,3.533,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,information_medium,information,medium,19,Male,White,4,2,5,3.867,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,information_medium,information,medium,22,Male,Other,1,1,3,3.067,4,-2.5,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
39,information_medium,information,medium,40,Female,Other,2,1,5,3.6,4,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,information_medium,information,medium,42,Female,Black,3,4,6,3.467,5,6.0,2,2,0,2,1,1,2,1,1,2,1,1,2,2,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
41,information_medium,information,medium,53,Female,White,4,3,5,4.0,4,4.5,2,2,0,3,0,1,2,2,2,2,2,1,1,1,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
42,information_medium,information,medium,39,Male,White,3,3,5,3.4,2,-1.5,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
43,information_medium,information,medium,29,Male,Black,3,2,5,3.067,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,information_medium,information,medium,36,Female,Asian,3,6,6,4.4,5,7.5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
45,information_medium,information,medium,25,Male,Black,3,3,5,2.267,5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,information_medium,information,medium,36,Male,Asian,4,3,6,3.867,4,8.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
47,information_medium,information,medium,20,Male,Other,1,2,3,3.733,4,0.0,1,1,0,3,1,0,2,0,0,2,0,0,2,0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
48,information_medium,information,medium,60,Female,Black,2,6,7,3.467,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,information_medium,information,medium,31,Female,Other,4,2,5,3.2,4,5.0,2,2,1,3,2,2,2,2,2,3,2,2,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
50,information_medium,information,medium,27,Male,Black,3,4,6,3.133,5,9.0,2,1,0,2,1,1,2,1,1,1,1,1,1,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,structure_high,structure,high,34,Male,Asian,3,6,5,3.467,4,5.5,2,2,3,3,2,2,3,3,3,3,3,3,3,3,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,structure_high,structure,high,39,Male,White,5,1,3,3.733,5,10.5,2,2,2,2,3,2,2,2,2,2,3,3,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
3,structure_high,structure,high,43,Male,White,3,6,5,4.2,5,6.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,structure_high,structure,high,29,Male,White,3,5,3,3.733,3,1.0,1,2,2,1,2,2,2,2,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
5,structure_high,structure,high,66,Female,White,5,2,3,2.533,4,-3.0,3,2,2,2,1,1,1,1,1,1,3,1,2,1,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
6,structure_high,structure,high,38,Male,Black,3,4,6,2.733,4,2.5,1,1,1,2,3,2,2,2,2,2,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,structure_high,structure,high,32,Female,Asian,4,1,5,3.667,5,5.0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,structure_high,structure,high,18,Male,Asian,4,1,5,3.6,4,1.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,structure_high,structure,high,35,Male,Black,3,3,6,3.533,4,9.5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,structure_high,structure,high,34,Female,Black,3,5,5,3.667,4,6.0,1,2,1,0,2,2,2,2,2,2,2,2,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
11,structure_high,structure,high,48,Female,White,3,4,5,3.667,5,5.5,1,2,2,2,2,2,2,2,2,2,2,3,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
12,structure_high,structure,high,37,Male,Black,2,6,6,3.333,4,1.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,structure_high,structure,high,47,Female,Black,3,6,7,3.467,5,6.0,1,2,1,3,0,0,1,1,1,1,0,0,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666
14,structure_high,structure,high,24,Female,Asian,1,2,5,3.8,4,4.0,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
15,structure_high,structure,high,22,Male,Black,3,5,5,3.667,5,10.0,1,2,2,2,1,2,2,2,2,2,2,0,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
16,structure_high,structure,high,29,Male,Black,3,4,5,3.4,4,0.5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,structure_high,structure,high,39,Female,Black,3,3,4,3.333,4,6.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
18,structure_high,structure,high,18,Male,Asian,1,1,3,3.467,4,-2.0,1,2,2,3,3,1,2,2,2,2,3,3,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
19,structure_high,structure,high,29,Male,White,3,5,3,3.733,3,1.0,3,3,3,3,2,2,2,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,structure_high,structure,high,25,Female,Black,3,1,5,3.867,4,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,structure_high,structure,high,54,Female,White,2,4,4,3.933,5,3.0,1,1,1,3,2,1,1,1,1,2,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
22,structure_high,structure,high,58,Male,Black,4,2,5,2.8,4,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,structure_high,structure,high,30,Female,Mixed,3,2,4,3.8,5,12.0,1,2,1,2,2,2,2,2,2,2,2,3,3,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
24,structure_high,structure,high,34,Male,Black,2,5,6,3.533,5,12.0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,structure_high,structure,high,29,Male,Asian,1,1,2,2.933,2,4.5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
26,structure_high,structure,high,39,Female,Black,3,3,4,3.333,4,6.0,2,2,2,1,1,1,1,1,1,1,1,3,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0
27,structure_high,structure,high,21,Male,Asian,4,2,3,4.733,5,8.0,1,1,3,1,3,3,3,3,3,3,3,3,3,3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,structure_high,structure,high,29,Male,White,2,3,5,2.6,4,0.0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
29,structure_high,structure,high,25,Female,Black,2,1,5,3.867,5,9.0,2,1,2,2,2,2,2,2,2,2,2,3,3,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
